reviewerID,asin,overall,reviews,sentiment,year,month,day,helpful_rate,polarity,review_len,word_count
A52GGV55KT8AV,B0002E1G5C,5.0,know easily change strings without paying tool help but honestly thing worth every penny cuts changing time down drastically dont really know convenient peg puller winder wire cutter little tool actually little tool not mention rigid certainly seems like itll hold years comeconsider,Positive, 2014,05,8,0.0,0.15213293650793647,283,43
A2J4UAF6RW13WK,B0002E1G5C,4.0,handy little tool winder nice clipper works well doesnt pull bridge pegs doesnt get five stars dont rough winding will breakpretty good,Positive, 2012,11,25,0.0,0.32249999999999995,135,22
APH7O58XJXKPT,B0002E1G5C,3.0,peg winder winds pegs theres not much string cutter bulky use cases still need set snips using thingplanet waves pro winder string winder cutter,Neutral, 2014,03,4,0.0,-0.1,144,24
A1WD8RFNIGRPDH,B0002E1G5C,5.0,price windercutter awesome if made harder plastic would perfectgreat,Positive, 2013,03,23,0.0,0.45,68,9
A3NTAQ473SV08U,B0002E1G5C,5.0,thought would resin plasticnot made heavier nicerthe metal musthave will family tellmetal tough reliable,Positive, 2013,02,13,0.0,-0.3888888888888889,104,14
A1EW1P6BB16GP6,B0002E1G5C,5.0,winds strings durable will cut strings well pull pins bridge wellfast multi tool,Positive, 2014,06,7,0.0,0.0,80,13
A3D0PD45BHLXFX,B0002E1G5C,4.0,combo string winder peg extractor string clipper serves three purposes adequately fits easily gig bag light easy handle inexpensive enough one gig bags cases ways like bic pen cheap enough if leave someplace lose replace itworks well lose,Positive, 2014,01,5,0.0,0.2857142857142857,238,38
A1GXG8FTXEA72D,B0002E1G5C,3.0,job well enoughgood tool,Neutral, 2014,07,9,0.0,0.0,24,4
A2895CKKVDHVDM,B0002E1G5C,5.0,simply one best string winders ever used date love large hands really makes difference not forget added string cutter peg puller boot goodplanet waves pro winder string winder cutte,Positive, 2013,12,15,0.0,0.38285714285714284,181,29
A1K2VGY3VJ6XI0,B0002E1G5C,5.0,versatile tool says pretty good quality but purchasing realized tool like isnt necessary scissors little bit elbow grease would accomplish tasks but make little easier slightly efficientdoes job,Positive, 2012,12,13,0.0,0.06805555555555555,194,28
A2X68NVO0SGCMC,B0002E1G5C,4.0,every guitar player tool instead half tool box restring ax need one toolspeeds restring greatly,Positive, 2013,02,19,0.0,0.3166666666666667,95,15
A1IDPIC36H49JX,B0002E1G5C,5.0,another useful item planet waves guitar player winder saves timeespecially anxious get back playing breaking string replacing every stringthis not bulky fits several different guitar cases without taking much room worth priceplanet waves,Positive, 2013,02,6,0.0,0.07857142857142858,237,33
A13T4T3QOSII3I,B0002E1G5C,5.0,product works well but still end old fashion way guess not gimmick person works well,Positive, 2013,01,30,0.0,0.1,84,15
AJOK2CO9LSF37,B0002E1G5C,5.0,handy multiple benefits useful loosen screw holds winder bit lubricated silicone spray done dealworks well,Positive, 2014,05,20,0.0,0.3,106,15
AXU9VX024GPSS,B0002E1G5C,5.0,tool high marks one reason works best combining two tools one give high marks form function love itrated high reason,Positive, 2012,05,6,0.0,0.39599999999999996,116,20
A3NGAQKJ6X088B,B0002E1G5C,4.0,got daughter begining guitarist playng months absolutely loves product works perfectly durable downsides bit awkward turn but easy get used hard accurately cut stringsgreat product,Positive, 2013,06,17,0.0,0.19027777777777777,180,25
A307Y5ACUY4RN6,B0002E1G5C,5.0,makes changing strings whole lot easier if guitar player changing strings like without one stop get one trust mewell worth,Positive, 2014,07,2,0.0,0.25,122,20
A2XL6TZM34HFV3,B0002E1G5C,5.0,never one twist tuner around times change string but thats not problem morei used go hardware drawer home find wire cutters trim string ends but thats not problem moreand used hurt teeth sometimes pulling tough bridge pins acoustic but thats not problem eitherall solved one simple tool inexpensive fits easily case im fan youll toohandy tool around,Positive, 2012,01,10,0.0,0.014814814814814817,349,57
ALA9EIJ7G1SCF,B0002E1G5C,5.0,used tool first time say suffer years used devote much time sitting winding forever hand winder done amazingly short time also precise job installing string around posts bottom double take almost invisible thank guitarists took time reviews one restringing no longer chore used dread not allsuper nice,Positive, 2013,07,6,0.0,0.2416666666666667,301,47
A19Q4B515ENF9C,B0002E1G5C,4.0,overall like winder handy wire cutter built but winding new strings often slips off since using one hand hold tension new string would prefer hold securely dont put back several times but lot better winding hand seems sturdydoes job but sometimes slips off turning,Positive, 2013,12,25,0.0,0.2215909090909091,264,44
A91PW87FR65XH,B0002E1G5C,4.0,beats old fashion way cutter sweet but could slips off if go fast but thought purpose using gadget like didnt come much instructions using wrong first big small cutter pinched finger use cutter works great screw holds keeps coming loose sure tighten but means design could betterall one must gadgets but require little discipline master hope next version comes soft rubber insert doesnt scratch chrome off turner pegs maybe could use long screw loctite keep coming loose well maybe could offer colors make easier find everything seems jet blackhandy little gadget,Positive, 2011,02,10,1.0,0.06889140271493213,563,91
AQOQUWM58SGFR,B0002E1G5C,5.0,bought replace original string winder doesnt clipper end turned great clipper strong works well winder if not better thank planet wavesawesome upgrade one without clipper,Positive, 2011,09,21,0.0,0.33958333333333335,170,25
A1CF9IF5FWYNU0,B0002E1G5C,2.0,wire clipper winder work ok but pin puller badly designed doesnt slip ball pin order lift bad design someone doesnt use pull pins bridge end using jim dunlop capo pull bridge pins ive done successfully yearsdisappointed,Negative, 2014,05,2,0.0,-0.03749999999999992,219,36
A3ADSZR7QAQ5U,B0002E1G5C,4.0,string winder string cutter pin puller excellent design will useful installing new guitar strings items needed jobmy issue shipping charges small item shipping cost almost high cost item making purchase item unfavorable purchase price single item if need additional item order seller need check shipping cost will not getting good price advertised item may consider purchasing elsewherepanet waves string winder cutter,Positive, 2012,07,26,0.0,0.28213358070500927,418,61
A2D91EJR5M0CUP,B0002E1G5C,5.0,job ive months hasnt let down yetexcept time couldnt find winder cutter pinpull work well enough noted ive used cut elixir nanoweb strings nylon strings soft side compared regular steel stringsworks,Positive, 2013,05,15,0.0,-0.013888888888888895,198,31
A1OZ7F08MNF320,B0002E1G5C,5.0,use use hands turn tuning pegs let tell takes forever take off strings put also wire cutter getting messed cutting strings change strings faster dont look wire cutter timeits small fit pouch guitar case also people new guitar dont use tune put strings careful not tune will break stringshands will always best precise tuning get tuning ball park using handsit winds cuts,Positive, 2011,12,7,0.0,0.14090909090909093,370,62
AK7X7IXX7WYNJ,B0002E1G5C,5.0,love able wind strings pull bridge pins cut excess string one tool frees space hardshell case stuff seems solid well builtthe perfect guitar tool,Positive, 2014,01,21,0.0,0.5,145,24
A94QU4C90B1AX,B0002E1G5C,5.0,string winder cutter tool carry guitar case times even peg puller people pegs acoustic guitars great quality producti will buy another one uncle performs weeklya must changing strings hurry,Positive, 2014,02,21,0.0,0.8,189,29
AFB7MSIPJIW68,B0002E1G5C,5.0,ive string winders years but never multifunction one like recently bought niece taught change stringsthe different size gaps make grab tuning pegs much better old one able use electric steel string acoustic classical grabbed rather well string cutter works well peg puller also handyso useful,Positive, 2012,08,15,1.0,0.2,292,45
A10FM4ILBIMJJ7,B0002E1G5C,5.0,used couple days ago change strings electric guitar fender strat suprised well little wire cutters worked end turns machine tuners little loose feeling but still works well little carful not allowing slip not tighten strings highly recommend ita handy gadget arround,Positive, 2013,10,19,0.0,0.020096153846153857,266,41
A85AE6BNHXAXR,B0002E1G5C,4.0,nice tools one device pin puller slim works better puller basic string winders like trim strings cutters also work wellgood allinone tool,Positive, 2014,02,22,0.0,0.3666666666666667,137,22
A1Q94IXHEGQDV7,B0002E1G5C,5.0,great string winder nice able wind cut string tool brilliant idea haha good quality like planet waves productswonderful product,Positive, 2014,05,10,0.0,0.6166666666666667,127,19
A2SKZZZBV1XYWP,B0002E1G5C,5.0,great quality product saves time winding plus includes string cutter awesome highly recommendedtime saver,Positive, 2010,03,14,0.0,0.6533333333333333,105,14
A1L2S18BTJE1BZ,B0002E1G5C,5.0,first time ive ever used string winder cutter make process replacing strings much faster tool works great sturdy if try will never go back stringing hand guaranteedgreat tool,Positive, 2013,11,3,0.0,0.3125,174,28
A3HEPYV00SNCQA,B0002E1G5C,2.0,header says works well enough string winder but really lookin something pull bridge pins not work well went back trusty rubber tipped pliers gentleas string winder ok pin remover not good,Negative, 2012,12,12,0.0,0.06999999999999999,187,31
A23AKO4BZLZ8DE,B0002E1G5C,5.0,asking years someone finally got one nicely built handy changing guitar stringsfinally years,Positive, 2013,12,27,0.0,0.39999999999999997,92,13
A2O52ICJCRQYVK,B0002E1G5C,5.0,purchased guitar lessons studio teach beginners string guitars properlyto surprise impressed doesnt compare unit nor supposed quickly cleanlya must guitar player,Positive, 2012,11,30,0.0,0.6666666666666666,161,21
ALVO1A5UB8DG0,B0002E1G5C,4.0,like string winder convenient wire cutter but pin small doesnt work instruments thats gave stars instead fiveworks well,Positive, 2014,04,4,0.0,-0.25,119,18
AMU3EIC4EOPX4,B0002E1G5C,5.0,changed strings epi les paul windercutter performed flawlessly winder fit winding keys nicely didnt come anywhere near touching guitars finish cutter snips strings no effort huge time saver works promised glad bought planet waves pro winder string winder cutter works great,Positive, 2013,08,19,0.0,0.5375,273,41
A1AGIP0FLI2VZW,B0002E1G5C,5.0,works perfect guitar strings used restrung schecter hellraiser solo locking tuners able use cut strings way downconvenient useful,Positive, 2014,05,28,0.0,0.6,129,18
A3HKZSCGFU9T2A,B0002E1G5C,5.0,functions designed saves time restringing guitar made pretty well plastic tool definitely takes less space wire cutter cordless drill change strings admittedly cordless drill would used mostly luthiers but get pointnice device,Positive, 2013,02,27,0.0,0.14583333333333334,226,32
AB8JKS38BK9P,B0002E1G5C,5.0,alright past years ive changing strings help scissors cut unused portion string let tell process guitars sucks tool awesome takes minutes change strings well made durablethe built wire cutter awesome idea works fine not perfect but neither stars would recommend anyoneeveryone needs,Positive, 2014,01,13,0.0,0.22777777777777777,282,42
AMP0Z3DR4RCH7,B0002E1G5C,5.0,love guitar string winder cutter real plus didnt track down diagonal cuttersgreat tool,Positive, 2013,08,2,0.0,0.18148148148148147,86,13
A202CZ4PJH83G4,B0002E1G5C,2.0,honestly really didnt find thing useful first wire clipper side relatively bulky no flush cutting doesnt open easily stiff action trying get clipper onto wire small opening time peering tool blocks view ick winder suppose if heavy initial winding get rather tiring twisting tuner but tad big tuner pegs anything used no nice fit fit plus clearance needed actually swing thing around means instrument laying flat table doesnt help didnt even know bridge pin puller thing looked guess notch peg winder iteach time set use end turning pegs manually grimacing stiff action wire cutters align string recently ended buying set crescent brand miniature cutters needlenose pliers setthe pliers thing pulling strings keeping tension winding redo mothers acoustic guitar ill try notch bridge peg puller but wise thing gets serious twostar made things easier,Negative, 2011,11,26,1.0,-0.008126293995859206,847,133
